0.00000177,4.82E-07,3.18E+12,9.24E-06,6.09E+13,1.73E-06,3.53E+19,6.11E+13,3.46E+12,3.84E+19,6.64E+13
0.00000186,2.93E-07,1.93E+12,5.91E-06,3.89E+13,1.82E-06,2.14E+19,3.90E+13,2.10E+12,2.33E+19,4.24E+13
0.00000194,1.89E-07,1.24E+12,4.48E-06,2.95E+13,1.90E-06,1.55E+19,2.95E+13,1.35E+12,1.69E+19,3.21E+13
0.000002,1.28E-07,8.42E+11,4.20E-06,2.76E+13,1.97E-06,1.40E+19,2.76E+13,9.16E+11,1.53E+19,3.01E+13
0.00000212,1.53E-07,1.01E+12,2.63E-06,1.73E+13,2.06E-06,8.42E+18,1.73E+13,1.10E+12,9.15E+18,1.88E+13
0.00000221,2.34E-07,1.54E+12,5.62E-06,3.70E+13,2.17E-06,1.71E+19,3.71E+13,1.68E+12,1.86E+19,4.04E+13
0.0000023,1.89E-07,1.25E+12,4.73E-06,3.12E+13,2.26E-06,1.39E+19,3.14E+13,1.35E+12,1.51E+19,3.41E+13
0.00000238,1.94E-07,1.28E+12,5.69E-06,3.75E+13,2.34E-06,1.60E+19,3.74E+13,1.39E+12,1.74E+19,4.07E+13
0.00000247,1.15E-07,7.59E+11,3.10E-06,2.04E+13,2.43E-06,8.43E+18,2.05E+13,8.25E+11,9.17E+18,2.23E+13
0.00000257,1.65E-08,1.09E+11,4.16E-07,2.74E+12,2.52E-06,1.09E+18,2.75E+12,1.18E+11,1.18E+18,2.97E+12
0.00000267,0.00E+00,0,0.00E+00,0.00E+00,2.62E-06,0.00E+00,0.00E+00,0,0,0.00E+00
0.00000277,2.27E-08,1.50E+11,6.18E-07,4.07E+12,2.72E-06,1.50E+18,4.08E+12,1.63E+11,1.63E+18,4.43E+12
0.00000287,3.55E-08,2.34E+11,1.00E-06,6.59E+12,2.82E-06,2.34E+18,6.60E+12,2.54E+11,2.54E+18,7.16E+12
0.00000297,1.39E-07,9.15E+11,4.05E-06,2.67E+13,2.92E-06,9.15E+18,2.67E+13,9.95E+11,9.95E+18,2.91E+13
0.000003,1.04E-07,6.83E+11,1.03E-05,6.79E+13,2.99E-06,2.28E+19,6.81E+13,7.43E+11,2.48E+19,7.42E+13
